,Zone de référence,Secteur institutionnel,TIME_PERIOD,OBS_VALUE,Multiplicateur d'unité,CURRENCY
88490,Iceland,Ménages,1996-03-01,0.009568868770436945,Millions,ISK
88491,Iceland,Ménages,1996-06-01,0.017310685875091325,Millions,ISK
88492,Iceland,Ménages,1996-09-01,0.00918720591912714,Millions,ISK
88493,Iceland,Ménages,1996-12-01,0.014984059837862329,Millions,ISK
88494,Iceland,Ménages,1997-03-01,0.0092969017394966,Millions,ISK
88495,Iceland,Ménages,1997-06-01,0.026580445972419486,Millions,ISK
88496,Iceland,Ménages,1997-09-01,0.00933934674853476,Millions,ISK
88497,Iceland,Ménages,1997-12-01,0.012288197445278204,Millions,ISK
88498,Iceland,Ménages,1998-03-01,0.05258396439431312,Millions,ISK
88499,Iceland,Ménages,1998-06-01,0.009439075478354875,Millions,ISK
88500,Iceland,Ménages,1998-09-01,0.04158453806566409,Millions,ISK
88501,Iceland,Ménages,1998-12-01,0.014036793067433218,Millions,ISK
88502,Iceland,Ménages,1999-03-01,0.03303984075121047,Millions,ISK
88503,Iceland,Ménages,1999-06-01,-0.007671250726799528,Millions,ISK
88504,Iceland,Ménages,1999-09-01,0.02431030846610538,Millions,ISK
88505,Iceland,Ménages,1999-12-01,-0.0039036797729756767,Millions,ISK
88506,Iceland,Ménages,2000-03-01,0.016746940964266432,Millions,ISK
88507,Iceland,Ménages,2000-06-01,0.00417135544599212,Millions,ISK
88508,Iceland,Ménages,2000-09-01,0.00926348137109656,Millions,ISK
88509,Iceland,Ménages,2000-12-01,0.008791940784026897,Millions,ISK
88510,Iceland,Ménages,2001-03-01,-0.0020428281069885257,Millions,ISK
88511,Iceland,Ménages,2001-06-01,-0.016685761439711455,Millions,ISK
88512,Iceland,Ménages,2001-09-01,-0.0022557019797130318,Millions,ISK
88513,Iceland,Ménages,2001-12-01,-0.010319697474081013,Millions,ISK
88514,Iceland,Ménages,2002-03-01,-0.007428576959747524,Millions,ISK
88515,Iceland,Ménages,2002-06-01,0.008945023577902056,Millions,ISK
88516,Iceland,Ménages,2002-09-01,0.010532059156990625,Millions,ISK
88517,Iceland,Ménages,2002-12-01,0.006342901168293391,Millions,ISK
88518,Iceland,Ménages,2003-03-01,0.01991719662285396,Millions,ISK
88519,Iceland,Ménages,2003-06-01,-0.0009304934877103488,Millions,ISK
88520,Iceland,Ménages,2003-09-01,0.0276213333233839,Millions,ISK
88521,Iceland,Ménages,2003-12-01,0.009032854210377472,Millions,ISK
88522,Iceland,Ménages,2004-03-01,0.020437600975844905,Millions,ISK
88523,Iceland,Ménages,2004-06-01,0.004622824180614549,Millions,ISK
88524,Iceland,Ménages,2004-09-01,0.01959169562014562,Millions,ISK
88525,Iceland,Ménages,2004-12-01,0.024948308543667252,Millions,ISK
88526,Iceland,Ménages,2005-03-01,0.024966601759463636,Millions,ISK
88527,Iceland,Ménages,2005-06-01,0.0359160932426561,Millions,ISK
88528,Iceland,Ménages,2005-09-01,0.015921632637567518,Millions,ISK
88529,Iceland,Ménages,2005-12-01,0.011460807277375196,Millions,ISK
88530,Iceland,Ménages,2006-03-01,0.03693658887977347,Millions,ISK
88531,Iceland,Ménages,2006-06-01,-0.02470579416278995,Millions,ISK
88532,Iceland,Ménages,2006-09-01,-0.014352372041487982,Millions,ISK
88533,Iceland,Ménages,2006-12-01,0.01988444331549699,Millions,ISK
88534,Iceland,Ménages,2007-03-01,0.02486027239218669,Millions,ISK
88535,Iceland,Ménages,2007-06-01,0.022851560696630413,Millions,ISK
88536,Iceland,Ménages,2007-09-01,0.02029263276328619,Millions,ISK
88537,Iceland,Ménages,2007-12-01,0.022515658188937415,Millions,ISK
88538,Iceland,Ménages,2008-03-01,0.020735126155124073,Millions,ISK
88539,Iceland,Ménages,2008-06-01,-0.0802180923026844,Millions,ISK
88540,Iceland,Ménages,2008-09-01,-0.03787505114962231,Millions,ISK
88541,Iceland,Ménages,2008-12-01,-0.03856600797964971,Millions,ISK
88542,Iceland,Ménages,2009-03-01,-0.022465403812156337,Millions,ISK
88543,Iceland,Ménages,2009-06-01,0.01756191229439863,Millions,ISK
88544,Iceland,Ménages,2009-09-01,0.010493833590684343,Millions,ISK
88545,Iceland,Ménages,2009-12-01,-0.026937109606388843,Millions,ISK
88546,Iceland,Ménages,2010-03-01,0.002006360537773144,Millions,ISK
88547,Iceland,Ménages,2010-06-01,-0.016882062234483186,Millions,ISK
88548,Iceland,Ménages,2010-09-01,0.01109321460421131,Millions,ISK
88549,Iceland,Ménages,2010-12-01,0.017578381483074113,Millions,ISK
88550,Iceland,Ménages,2011-03-01,-0.008791939509333546,Millions,ISK
88551,Iceland,Ménages,2011-06-01,0.02328187569128337,Millions,ISK
88552,Iceland,Ménages,2011-09-01,0.0065055441600523345,Millions,ISK
88553,Iceland,Ménages,2011-12-01,0.004617738954010964,Millions,ISK
88554,Iceland,Ménages,2012-03-01,-0.0013974561202698688,Millions,ISK
88555,Iceland,Ménages,2012-06-01,0.018035728375163318,Millions,ISK
88556,Iceland,Ménages,2012-09-01,-0.008049139272280681,Millions,ISK
88557,Iceland,Ménages,2012-12-01,0.021314483182187427,Millions,ISK
88558,Iceland,Ménages,2013-03-01,-0.00340183824103113,Millions,ISK
88559,Iceland,Ménages,2013-06-01,0.0028871877225780107,Millions,ISK
88560,Iceland,Ménages,2013-09-01,0.007921097476223382,Millions,ISK
88561,Iceland,Ménages,2013-12-01,0.011731031809420145,Millions,ISK
88562,Iceland,Ménages,2014-03-01,0.009290945510546322,Millions,ISK
88563,Iceland,Ménages,2014-06-01,0.01466207086396265,Millions,ISK
88564,Iceland,Ménages,2014-09-01,0.014089201220543801,Millions,ISK
88565,Iceland,Ménages,2014-12-01,0.012093755461121791,Millions,ISK
88566,Iceland,Ménages,2015-03-01,0.014783339343543034,Millions,ISK
88567,Iceland,Ménages,2015-06-01,0.01993407474446518,Millions,ISK
88568,Iceland,Ménages,2015-09-01,0.017161528792030145,Millions,ISK
88569,Iceland,Ménages,2015-12-01,0.019826221476330952,Millions,ISK
88570,Iceland,Ménages,2016-03-01,0.028757628362651166,Millions,ISK
88571,Iceland,Ménages,2016-06-01,0.025882882737989776,Millions,ISK
88572,Iceland,Ménages,2016-09-01,0.013227287606496274,Millions,ISK
88573,Iceland,Ménages,2016-12-01,0.014812616547970503,Millions,ISK
88574,Iceland,Ménages,2017-03-01,0.019645242728097978,Millions,ISK
88575,Iceland,Ménages,2017-06-01,0.015710302641341878,Millions,ISK
88576,Iceland,Ménages,2017-09-01,0.022150707014199078,Millions,ISK
88577,Iceland,Ménages,2017-12-01,0.003953558577191263,Millions,ISK
88578,Iceland,Ménages,2018-03-01,0.013741503195868754,Millions,ISK
88579,Iceland,Ménages,2018-06-01,0.015836751883717026,Millions,ISK
88580,Iceland,Ménages,2018-09-01,0.002571098049442666,Millions,ISK
88581,Iceland,Ménages,2018-12-01,0.011768151900479085,Millions,ISK
88582,Iceland,Ménages,2019-03-01,-0.00386024453525724,Millions,ISK
88583,Iceland,Ménages,2019-06-01,0.007114282941162342,Millions,ISK
88584,Iceland,Ménages,2019-09-01,0.002150611822369086,Millions,ISK
88585,Iceland,Ménages,2019-12-01,-0.012060200464223847,Millions,ISK
88586,Iceland,Ménages,2020-03-01,-0.018638832352550705,Millions,ISK
88587,Iceland,Ménages,2020-06-01,-0.13468172958490576,Millions,ISK
88588,Iceland,Ménages,2020-09-01,0.042213347244990373,Millions,ISK
88589,Iceland,Ménages,2020-12-01,0.03518927895739177,Millions,ISK
88590,Iceland,Ménages,2021-03-01,0.031150695913380266,Millions,ISK
88591,Iceland,Ménages,2021-06-01,0.00539244671073047,Millions,ISK
88592,Iceland,Ménages,2021-09-01,0.07305072201735108,Millions,ISK
88593,Iceland,Ménages,2021-12-01,0.0484630946269633,Millions,ISK
88594,Iceland,Ménages,2022-03-01,-0.004817552286978666,Millions,ISK
88595,Iceland,Ménages,2022-06-01,0.03709576717416607,Millions,ISK
88596,Iceland,Ménages,2022-09-01,0.020835746677358102,Millions,ISK
88597,Iceland,Ménages,2022-12-01,0.02129569134486431,Millions,ISK
88598,Iceland,Ménages,2023-03-01,-0.0001688294634830667,Millions,ISK
88599,Iceland,Ménages,2023-06-01,0.008369053288881823,Millions,ISK
88600,Iceland,Ménages,2023-09-01,-0.013248625461071972,Millions,ISK
88601,Iceland,Ménages,2023-12-01,0.0016419309320496733,Millions,ISK
94769,Estonia,Ménages,1995-03-01,,Millions,EUR
94770,Estonia,Ménages,1995-06-01,0.02272523933076842,Millions,EUR
94771,Estonia,Ménages,1995-09-01,0.005773773073222133,Millions,EUR
94772,Estonia,Ménages,1995-12-01,0.035400539271114306,Millions,EUR
94773,Estonia,Ménages,1996-03-01,0.04225470430107525,Millions,EUR
94774,Estonia,Ménages,1996-06-01,0.027645683888127603,Millions,EUR
94775,Estonia,Ménages,1996-09-01,0.037176470588235366,Millions,EUR
94776,Estonia,Ménages,1996-12-01,0.0325922565033272,Millions,EUR
94777,Estonia,Ménages,1997-03-01,0.033614060783595745,Millions,EUR
94778,Estonia,Ménages,1997-06-01,0.007297718577299106,Millions,EUR
94779,Estonia,Ménages,1997-09-01,0.02644721108532022,Millions,EUR
94780,Estonia,Ménages,1997-12-01,0.032138696635373165,Millions,EUR
94781,Estonia,Ménages,1998-03-01,-0.006838401274731121,Millions,EUR
94782,Estonia,Ménages,1998-06-01,0.011163847850792052,Millions,EUR
94783,Estonia,Ménages,1998-09-01,0.002247785270395486,Millions,EUR
94784,Estonia,Ménages,1998-12-01,-0.039313984168865335,Millions,EUR
94785,Estonia,Ménages,1999-03-01,0.008582806921175523,Millions,EUR
94786,Estonia,Ménages,1999-06-01,-0.016270678739192634,Millions,EUR
94787,Estonia,Ménages,1999-09-01,0.01757785467128037,Millions,EUR
94788,Estonia,Ménages,1999-12-01,0.03577257889009777,Millions,EUR
94789,Estonia,Ménages,2000-03-01,0.003808273145108343,Millions,EUR
94790,Estonia,Ménages,2000-06-01,0.03512558869701721,Millions,EUR
94791,Estonia,Ménages,2000-09-01,-0.002780410742496131,Millions,EUR
94792,Estonia,Ménages,2000-12-01,0.016348773841961872,Millions,EUR
94793,Estonia,Ménages,2001-03-01,0.016272834964773386,Millions,EUR
94794,Estonia,Ménages,2001-06-01,0.010674846625766898,Millions,EUR
94795,Estonia,Ménages,2001-09-01,0.015539638217797691,Millions,EUR
94796,Estonia,Ménages,2001-12-01,0.02749551703526598,Millions,EUR
94797,Estonia,Ménages,2002-03-01,0.014368819080861073,Millions,EUR
94798,Estonia,Ménages,2002-06-01,0.022767677926248897,Millions,EUR
94799,Estonia,Ménages,2002-09-01,0.03140069530111034,Millions,EUR
94800,Estonia,Ménages,2002-12-01,-0.007121887572034469,Millions,EUR
94801,Estonia,Ménages,2003-03-01,0.01451021190384938,Millions,EUR
94802,Estonia,Ménages,2003-06-01,0.04976252158894656,Millions,EUR
94803,Estonia,Ménages,2003-09-01,0.02421593830334179,Millions,EUR
94804,Estonia,Ménages,2003-12-01,-0.009939260077305279,Millions,EUR
94805,Estonia,Ménages,2004-03-01,0.04639253663235832,Millions,EUR
94806,Estonia,Ménages,2004-06-01,0.0049423393739702615,Millions,EUR
94807,Estonia,Ménages,2004-09-01,0.021311475409836023,Millions,EUR
94808,Estonia,Ménages,2004-12-01,0.044141252006420606,Millions,EUR
94809,Estonia,Ménages,2005-03-01,-0.0027580594113125745,Millions,EUR
94810,Estonia,Ménages,2005-06-01,0.03463910047152696,Millions,EUR
94811,Estonia,Ménages,2005-09-01,0.026950043821209357,Millions,EUR
94812,Estonia,Ménages,2005-12-01,0.04207382120759551,Millions,EUR
94813,Estonia,Ménages,2006-03-01,0.009540968838295028,Millions,EUR
94814,Estonia,Ménages,2006-06-01,0.031394499878315996,Millions,EUR
94815,Estonia,Ménages,2006-09-01,0.03036023281422051,Millions,EUR
94816,Estonia,Ménages,2006-12-01,0.010305343511450404,Millions,EUR
94817,Estonia,Ménages,2007-03-01,0.030562901397808817,Millions,EUR
94818,Estonia,Ménages,2007-06-01,-0.001063088822904068,Millions,EUR
94819,Estonia,Ménages,2007-09-01,0.0010642201834862863,Millions,EUR
94820,Estonia,Ménages,2007-12-01,0.013820154697752773,Millions,EUR
94821,Estonia,Ménages,2008-03-01,-0.03554382412496371,Millions,EUR
94822,Estonia,Ménages,2008-06-01,0.008098076706782198,Millions,EUR
94823,Estonia,Ménages,2008-09-01,-0.03317341663877427,Millions,EUR
94824,Estonia,Ménages,2008-12-01,-0.045851444397430385,Millions,EUR
94825,Estonia,Ménages,2009-03-01,-0.017335214674460753,Millions,EUR
94826,Estonia,Ménages,2009-06-01,-0.061661538461538545,Millions,EUR
94827,Estonia,Ménages,2009-09-01,-0.03178558936691145,Millions,EUR
94828,Estonia,Ménages,2009-12-01,-0.020410927974712,Millions,EUR
94829,Estonia,Ménages,2010-03-01,0.026828930991563915,Millions,EUR
94830,Estonia,Ménages,2010-06-01,-0.0036363636363635488,Millions,EUR
94831,Estonia,Ménages,2010-09-01,0.00491123727133469,Millions,EUR
94832,Estonia,Ménages,2010-12-01,0.021701116441734225,Millions,EUR
94833,Estonia,Ménages,2011-03-01,-0.0021503488831349227,Millions,EUR
94834,Estonia,Ménages,2011-06-01,0.007916263523616962,Millions,EUR
94835,Estonia,Ménages,2011-09-01,0.005192425167990011,Millions,EUR
94836,Estonia,Ménages,2011-12-01,0.01185050136736554,Millions,EUR
94837,Estonia,Ménages,2012-03-01,0.0038610038610038533,Millions,EUR
94838,Estonia,Ménages,2012-06-01,0.019957264957264798,Millions,EUR
94839,Estonia,Ménages,2012-09-01,0.021326517786064425,Millions,EUR
94840,Estonia,Ménages,2012-12-01,0.00783557597637019,Millions,EUR
94841,Estonia,Ménages,2013-03-01,0.0040297960678958855,Millions,EUR
94842,Estonia,Ménages,2013-06-01,0.015486905051488087,Millions,EUR
94843,Estonia,Ménages,2013-09-01,0.003513254551261502,Millions,EUR
94844,Estonia,Ménages,2013-12-01,0.0018300445576064917,Millions,EUR
94845,Estonia,Ménages,2014-03-01,0.020649670399491615,Millions,EUR
94846,Estonia,Ménages,2014-06-01,-0.004046377713796456,Millions,EUR
94847,Estonia,Ménages,2014-09-01,0.024064380029689802,Millions,EUR
94848,Estonia,Ménages,2014-12-01,0.008621347371633448,Millions,EUR
94849,Estonia,Ménages,2015-03-01,0.005257186081694343,Millions,EUR
94850,Estonia,Ménages,2015-06-01,0.011700966928778422,Millions,EUR
94851,Estonia,Ménages,2015-09-01,0.004611379695053985,Millions,EUR
94852,Estonia,Ménages,2015-12-01,0.009809728289035258,Millions,EUR
94853,Estonia,Ménages,2016-03-01,0.016789471754829588,Millions,EUR
94854,Estonia,Ménages,2016-06-01,0.003965821826441118,Millions,EUR
94855,Estonia,Ménages,2016-09-01,-0.0013645994182496235,Millions,EUR
94856,Estonia,Ménages,2016-12-01,0.006149088424610705,Millions,EUR
94857,Estonia,Ménages,2017-03-01,0.01065046461758401,Millions,EUR
94858,Estonia,Ménages,2017-06-01,-0.0035009548058562157,Millions,EUR
94859,Estonia,Ménages,2017-09-01,0.009013804606267106,Millions,EUR
94860,Estonia,Ménages,2017-12-01,0.01276685541448308,Millions,EUR
94861,Estonia,Ménages,2018-03-01,-0.005486873176830054,Millions,EUR
94862,Estonia,Ménages,2018-06-01,0.033661568545289455,Millions,EUR
94863,Estonia,Ménages,2018-09-01,0.002972772109992583,Millions,EUR
94864,Estonia,Ménages,2018-12-01,0.004749073762209566,Millions,EUR
94865,Estonia,Ménages,2019-03-01,0.021822935872079396,Millions,EUR
94866,Estonia,Ménages,2019-06-01,0.00803753034577781,Millions,EUR
94867,Estonia,Ménages,2019-09-01,-0.019917336544407194,Millions,EUR
94868,Estonia,Ménages,2019-12-01,0.024439648015938786,Millions,EUR
94869,Estonia,Ménages,2020-03-01,0.014683478655473037,Millions,EUR
94870,Estonia,Ménages,2020-06-01,-0.13346537183746487,Millions,EUR
94871,Estonia,Ménages,2020-09-01,0.09135147091351481,Millions,EUR
94872,Estonia,Ménages,2020-12-01,0.024793946763950858,Millions,EUR
94873,Estonia,Ménages,2021-03-01,0.022348210165469062,Millions,EUR
94874,Estonia,Ménages,2021-06-01,0.031145215372710755,Millions,EUR
94875,Estonia,Ménages,2021-09-01,0.02817209680445254,Millions,EUR
94876,Estonia,Ménages,2021-12-01,0.004014232278076735,Millions,EUR
94877,Estonia,Ménages,2022-03-01,0.011237316371346395,Millions,EUR
94878,Estonia,Ménages,2022-06-01,0.010453483496076332,Millions,EUR
94879,Estonia,Ménages,2022-09-01,-0.015888543056173043,Millions,EUR
94880,Estonia,Ménages,2022-12-01,-0.004307358655381233,Millions,EUR
94881,Estonia,Ménages,2023-03-01,-0.0014823330106485955,Millions,EUR
94882,Estonia,Ménages,2023-06-01,-0.010361438482746066,Millions,EUR
94883,Estonia,Ménages,2023-09-01,-0.00701056176335535,Millions,EUR
94884,Estonia,Ménages,2023-12-01,0.014520902700702942,Millions,EUR
97089,Czechia,Ménages,1995-03-01,,Millions,CZK
97090,Czechia,Ménages,1995-06-01,0.013052320967770425,Millions,CZK
97091,Czechia,Ménages,1995-09-01,0.0228700241088291,Millions,CZK
97092,Czechia,Ménages,1995-12-01,0.021417023569787474,Millions,CZK
97093,Czechia,Ménages,1996-03-01,0.02740190102771023,Millions,CZK
97094,Czechia,Ménages,1996-06-01,0.015668033373965162,Millions,CZK
97095,Czechia,Ménages,1996-09-01,0.010396874817050206,Millions,CZK
97096,Czechia,Ménages,1996-12-01,0.008870324182958411,Millions,CZK
97097,Czechia,Ménages,1997-03-01,0.017566392819942545,Millions,CZK
97098,Czechia,Ménages,1997-06-01,-0.0016470407142307186,Millions,CZK
97099,Czechia,Ménages,1997-09-01,-0.006578473999609424,Millions,CZK
97100,Czechia,Ménages,1997-12-01,-0.0021366415925998528,Millions,CZK
97101,Czechia,Ménages,1998-03-01,-0.004108750991544063,Millions,CZK
97102,Czechia,Ménages,1998-06-01,0.002532686756364866,Millions,CZK
97103,Czechia,Ménages,1998-09-01,0.005229131507205054,Millions,CZK
97104,Czechia,Ménages,1998-12-01,0.017744418386006933,Millions,CZK
97105,Czechia,Ménages,1999-03-01,0.003514925107985567,Millions,CZK
97106,Czechia,Ménages,1999-06-01,0.0015300225836392123,Millions,CZK
97107,Czechia,Ménages,1999-09-01,0.004966870694705472,Millions,CZK
97108,Czechia,Ménages,1999-12-01,0.006683568221391933,Millions,CZK
97109,Czechia,Ménages,2000-03-01,-0.0017796036949864202,Millions,CZK
97110,Czechia,Ménages,2000-06-01,0.004105636373637811,Millions,CZK
97111,Czechia,Ménages,2000-09-01,0.018437173165994247,Millions,CZK
97112,Czechia,Ménages,2000-12-01,-0.0060662519805175785,Millions,CZK
97113,Czechia,Ménages,2001-03-01,0.008213961520579183,Millions,CZK
97114,Czechia,Ménages,2001-06-01,0.010533327477418197,Millions,CZK
97115,Czechia,Ménages,2001-09-01,0.01753432860326587,Millions,CZK
97116,Czechia,Ménages,2001-12-01,-0.006928938045327571,Millions,CZK
97117,Czechia,Ménages,2002-03-01,0.0031947354964503294,Millions,CZK
97118,Czechia,Ménages,2002-06-01,0.010011004244494304,Millions,CZK
97119,Czechia,Ménages,2002-09-01,-0.010541433493459373,Millions,CZK
97120,Czechia,Ménages,2002-12-01,0.018845439746788983,Millions,CZK
97121,Czechia,Ménages,2003-03-01,0.025891390901988,Millions,CZK
97122,Czechia,Ménages,2003-06-01,0.00908456581521655,Millions,CZK
97123,Czechia,Ménages,2003-09-01,0.006817616884730926,Millions,CZK
97124,Czechia,Ménages,2003-12-01,0.010138099908651554,Millions,CZK
97125,Czechia,Ménages,2004-03-01,-0.004908190835081205,Millions,CZK
97126,Czechia,Ménages,2004-06-01,0.00876846300699996,Millions,CZK
97127,Czechia,Ménages,2004-09-01,0.01557609643589175,Millions,CZK
97128,Czechia,Ménages,2004-12-01,0.012364352827585634,Millions,CZK
97129,Czechia,Ménages,2005-03-01,0.009998019341560305,Millions,CZK
97130,Czechia,Ménages,2005-06-01,0.011320811022816457,Millions,CZK
97131,Czechia,Ménages,2005-09-01,0.015028022097304916,Millions,CZK
97132,Czechia,Ménages,2005-12-01,0.007965496691079599,Millions,CZK
97133,Czechia,Ménages,2006-03-01,0.015833939346494574,Millions,CZK
97134,Czechia,Ménages,2006-06-01,0.0032975122642715515,Millions,CZK
97135,Czechia,Ménages,2006-09-01,0.014862802567082722,Millions,CZK
97136,Czechia,Ménages,2006-12-01,0.007570536848856113,Millions,CZK
97137,Czechia,Ménages,2007-03-01,0.012587990408773564,Millions,CZK
97138,Czechia,Ménages,2007-06-01,0.007677936620419379,Millions,CZK
97139,Czechia,Ménages,2007-09-01,0.007392769963965984,Millions,CZK
97140,Czechia,Ménages,2007-12-01,0.0011211624704805523,Millions,CZK
97141,Czechia,Ménages,2008-03-01,-0.0008836314949316471,Millions,CZK
97142,Czechia,Ménages,2008-06-01,0.013450767997323698,Millions,CZK
97143,Czechia,Ménages,2008-09-01,0.001868662436090851,Millions,CZK
97144,Czechia,Ménages,2008-12-01,0.004264343874266219,Millions,CZK
97145,Czechia,Ménages,2009-03-01,-0.001346275681057163,Millions,CZK
97146,Czechia,Ménages,2009-06-01,0.00018314395870389077,Millions,CZK
97147,Czechia,Ménages,2009-09-01,-0.0060973883167999565,Millions,CZK
97148,Czechia,Ménages,2009-12-01,-0.0030446054643356035,Millions,CZK
97149,Czechia,Ménages,2010-03-01,0.014425549912174152,Millions,CZK
97150,Czechia,Ménages,2010-06-01,0.005029353545900728,Millions,CZK
97151,Czechia,Ménages,2010-09-01,-0.011185607079857718,Millions,CZK
97152,Czechia,Ménages,2010-12-01,0.01386899385070084,Millions,CZK
97153,Czechia,Ménages,2011-03-01,-0.004635557916515265,Millions,CZK
97154,Czechia,Ménages,2011-06-01,-0.001473733095139096,Millions,CZK
97155,Czechia,Ménages,2011-09-01,0.002822416551175655,Millions,CZK
97156,Czechia,Ménages,2011-12-01,0.006924912480177126,Millions,CZK
97157,Czechia,Ménages,2012-03-01,-0.0135651392265419,Millions,CZK
97158,Czechia,Ménages,2012-06-01,-0.006717689476310129,Millions,CZK
97159,Czechia,Ménages,2012-09-01,0.0065280807935295115,Millions,CZK
97160,Czechia,Ménages,2012-12-01,-0.005519659668067112,Millions,CZK
97161,Czechia,Ménages,2013-03-01,0.0070708983487350885,Millions,CZK
97162,Czechia,Ménages,2013-06-01,0.0022752315659233524,Millions,CZK
97163,Czechia,Ménages,2013-09-01,-0.000902398391066872,Millions,CZK
97164,Czechia,Ménages,2013-12-01,0.003421319968528458,Millions,CZK
97165,Czechia,Ménages,2014-03-01,-0.00341152582972315,Millions,CZK
97166,Czechia,Ménages,2014-06-01,0.006290583653495885,Millions,CZK
97167,Czechia,Ménages,2014-09-01,0.006833466444731373,Millions,CZK
97168,Czechia,Ménages,2014-12-01,0.00750434618221707,Millions,CZK
97169,Czechia,Ménages,2015-03-01,0.01091605454716027,Millions,CZK
97170,Czechia,Ménages,2015-06-01,0.013191104511616203,Millions,CZK
97171,Czechia,Ménages,2015-09-01,0.007081715416695111,Millions,CZK
97172,Czechia,Ménages,2015-12-01,0.012678138637380876,Millions,CZK
97173,Czechia,Ménages,2016-03-01,0.01019128695156013,Millions,CZK
97174,Czechia,Ménages,2016-06-01,-0.0009954238396164827,Millions,CZK
97175,Czechia,Ménages,2016-09-01,0.014537896952119711,Millions,CZK
97176,Czechia,Ménages,2016-12-01,0.007301529967233433,Millions,CZK
97177,Czechia,Ménages,2017-03-01,0.008802486211430427,Millions,CZK
97178,Czechia,Ménages,2017-06-01,0.012898093214959827,Millions,CZK
97179,Czechia,Ménages,2017-09-01,0.010167027347699253,Millions,CZK
97180,Czechia,Ménages,2017-12-01,0.007813210827657846,Millions,CZK
97181,Czechia,Ménages,2018-03-01,0.008061233199608608,Millions,CZK
97182,Czechia,Ménages,2018-06-01,0.004696127648695869,Millions,CZK
97183,Czechia,Ménages,2018-09-01,0.0054553676052297995,Millions,CZK
97184,Czechia,Ménages,2018-12-01,0.002999808179917629,Millions,CZK
97185,Czechia,Ménages,2019-03-01,0.009401607755281871,Millions,CZK
97186,Czechia,Ménages,2019-06-01,0.009564007362072635,Millions,CZK
97187,Czechia,Ménages,2019-09-01,-0.000854766902542381,Millions,CZK
97188,Czechia,Ménages,2019-12-01,0.010029216366847615,Millions,CZK
97189,Czechia,Ménages,2020-03-01,-0.05549591109902596,Millions,CZK
97190,Czechia,Ménages,2020-06-01,-0.08580041727954257,Millions,CZK
97191,Czechia,Ménages,2020-09-01,0.06261877097156021,Millions,CZK
97192,Czechia,Ménages,2020-12-01,-0.04633532777070948,Millions,CZK
97193,Czechia,Ménages,2021-03-01,-0.0048470517637981825,Millions,CZK
97194,Czechia,Ménages,2021-06-01,0.08343293599945434,Millions,CZK
97195,Czechia,Ménages,2021-09-01,0.016561096166333167,Millions,CZK
97196,Czechia,Ménages,2021-12-01,-0.008851201397420905,Millions,CZK
97197,Czechia,Ménages,2022-03-01,-0.004874480082857957,Millions,CZK
97198,Czechia,Ménages,2022-06-01,-0.0024318318864043897,Millions,CZK
97199,Czechia,Ménages,2022-09-01,-0.018505116480881267,Millions,CZK
97200,Czechia,Ménages,2022-12-01,-0.018994058978265782,Millions,CZK
97201,Czechia,Ménages,2023-03-01,-0.0033161220635635758,Millions,CZK
97202,Czechia,Ménages,2023-06-01,0.002478109457887623,Millions,CZK
97203,Czechia,Ménages,2023-09-01,-0.005109225181181287,Millions,CZK
97204,Czechia,Ménages,2023-12-01,0.006915918898436235,Millions,CZK
102160,Germany,Ménages,1991-03-01,,Millions,EUR
102161,Germany,Ménages,1991-06-01,0.013325041459369746,Millions,EUR
102162,Germany,Ménages,1991-09-01,-0.017908630438518314,Millions,EUR
102163,Germany,Ménages,1991-12-01,0.01746998211274886,Millions,EUR
102164,Germany,Ménages,1992-03-01,0.007488668892543515,Millions,EUR
102165,Germany,Ménages,1992-06-01,0.0008706844952162118,Millions,EUR
102166,Germany,Ménages,1992-09-01,0.0,Millions,EUR
102167,Germany,Ménages,1992-12-01,0.0293312898601521,Millions,EUR
102168,Germany,Ménages,1993-03-01,-0.031151764138942162,Millions,EUR
102169,Germany,Ménages,1993-06-01,0.00211856539507127,Millions,EUR
102170,Germany,Ménages,1993-09-01,0.009576123043478768,Millions,EUR
102171,Germany,Ménages,1993-12-01,0.010593480226930962,Millions,EUR
102172,Germany,Ménages,1994-03-01,-0.005362757935180484,Millions,EUR
102173,Germany,Ménages,1994-06-01,-0.008210665024149355,Millions,EUR
102174,Germany,Ménages,1994-09-01,0.01136770633538342,Millions,EUR
102175,Germany,Ménages,1994-12-01,0.00928534341209386,Millions,EUR
102176,Germany,Ménages,1995-03-01,-0.005144778971613584,Millions,EUR
102177,Germany,Ménages,1995-06-01,0.011924937484476317,Millions,EUR
102178,Germany,Ménages,1995-09-01,-0.0006012100885126603,Millions,EUR
102179,Germany,Ménages,1995-12-01,0.0026471673139931706,Millions,EUR
102180,Germany,Ménages,1996-03-01,0.009689749252059343,Millions,EUR
102181,Germany,Ménages,1996-06-01,0.004159889864803645,Millions,EUR
102182,Germany,Ménages,1996-09-01,0.0020119355042274023,Millions,EUR
102183,Germany,Ménages,1996-12-01,0.0012993900985793783,Millions,EUR
102184,Germany,Ménages,1997-03-01,0.0022414604826199724,Millions,EUR
102185,Germany,Ménages,1997-06-01,0.004354766417355771,Millions,EUR
102186,Germany,Ménages,1997-09-01,-0.0025780687425781545,Millions,EUR
102187,Germany,Ménages,1997-12-01,0.009164637348261895,Millions,EUR
102188,Germany,Ménages,1998-03-01,0.002561259347211964,Millions,EUR
102189,Germany,Ménages,1998-06-01,-0.00394847346837679,Millions,EUR
